 H-PET_1.txt
L95PPU             U95PPU         M95PPU
6.695000         6.695000         6.695000       
9.421007         9.421947         9.421834       
17.178007        17.179886        17.179001      

 S-WYLD_1.txt
L95PPU             U95PPU         M95PPU
0.072280         0.725240         0.455167       
1.530518         12.815032        9.290999       
0.075395         0.997305         0.677500       
1.415005         7.150295         5.412500       
0.072103         0.345890         0.209167       
0.033960         0.272360         0.140167       
0.021874         0.238855         0.115500       
0.014765         0.204740         0.094333       
0.010656         0.173625         0.077333       
0.014600         0.163600         0.074500       
0.020514         0.148095         0.071500       
0.028469         0.144875         0.075167       
0.031937         0.147875         0.091333       
0.029485         0.213130         0.110333       
0.467645         5.410055         3.716500       
3.206950         8.642099         6.908667       
1.758422         3.556428         2.587333       
0.060686         1.721105         0.913500       
0.034595         1.386315         0.704500       
0.022157         1.199905         0.577167       
0.015700         1.022800         0.463500       
0.022467         0.942845         0.409667       
0.024113         0.812075         0.339333       
0.123833         3.967617         2.523667       
3.251127         14.517066        11.312667      
3.781215         20.014687        15.110001      
0.134596         1.772665         0.718000       
1.433937         4.168813         3.416333       
0.654167         1.293215         1.043167       
0.052003         0.549290         0.232167       
0.031826         0.485345         0.190500       
0.020609         0.420115         0.156000       
0.014376         0.356145         0.127500       
0.012256         0.324225         0.112667       
0.014076         0.281345         0.099000       
0.034979         0.278035         0.118667       
0.032355         1.065590         0.578333       
0.043513         2.226737         1.329333       
0.118430         4.161370         2.670667       
0.082340         1.122060         0.697500       
0.110547         1.674802         1.152000       
0.077968         0.572582         0.382333       
0.039551         0.176445         0.113500       
0.024484         0.144615         0.087667       
0.016413         0.118850         0.069167       
0.013379         0.107435         0.061333       
0.156227         4.883696         2.957000       
0.809590         2.508340         2.015500       
5.024572         8.711278         7.241499       
3.728398         6.745557         5.329667       
3.796070         6.278061         4.980667       
0.678164         4.223823         2.858667       
0.269570         3.391121         2.149500       
0.047219         2.605313         1.439833       
0.029222         2.350215         1.122500       
0.020492         2.069195         0.921667       
0.015700         1.768800         0.742333       
0.021295         1.623330         0.661667       
0.142875         4.864625         3.178167       
0.203322         1.356205         0.773667       
0.196980         1.183840         0.789667       
0.047222         0.940405         0.414333       
0.035370         0.919380         0.327333       
0.059637         1.635112         1.114167       
0.062867         0.759445         0.283667       
0.037396         0.632465         0.219667       
0.025190         0.569040         0.187500       
0.015931         0.495525         0.155833       
0.013654         0.424335         0.131167       
0.015511         0.390805         0.121167       
0.011290         0.331640         0.100167       
0.009181         0.302525         0.089833       
0.021042         0.279930         0.093333       
0.014578         0.229985         0.074000       
0.067535         0.381030         0.232167       
0.092202         0.859245         0.486167       
0.077060         0.455480         0.289333       
0.041551         0.178445         0.094167       
0.023503         0.148290         0.071167       
0.014443         0.124330         0.056333       
0.011379         0.105435         0.047333       
0.018349         0.104955         0.051833       
0.026296         0.099865         0.054833       
0.024274         0.092255         0.051333       
0.019236         0.078378         0.043167       
0.237192         6.369858         4.212833       
0.042643         0.245765         0.126500       
0.028248         0.089710         0.059833       
0.046480         0.910680         0.449333       
0.053255         0.117090         0.090000       
0.065780         1.004480         0.521833       
0.033326         0.114345         0.074833       
0.019266         0.085918         0.053667       
0.012270         0.079320         0.043833       
0.057255         0.120580         0.084000       
0.045259         0.109515         0.069500       
0.025281         0.095125         0.049667       
0.169675         11.099825        7.063500       
1.659008         9.887942         7.442001       
1.022087         2.279663         1.897667       
0.154973         0.769905         0.534667       
0.045381         0.636725         0.261167       
0.032167         0.570430         0.220667       
0.027913         0.502850         0.188000       
0.017635         0.423660         0.149667       
0.015496         0.387065         0.133167       
0.019279         0.336835         0.117333       
0.017166         0.306785         0.104500       
0.043031         0.299125         0.119667       
0.033825         0.238700         0.094667       
0.024814         0.226895         0.084167       
0.029694         0.201975         0.079333       
0.026634         0.184015         0.071167       
0.016544         0.151575         0.054333       
0.012499         0.136355         0.046667       
0.012293         0.121395         0.042167       
0.008188         0.101500         0.033667       
0.007173         0.093020         0.030833       
0.030146         0.102930         0.049667       
0.022135         0.089320         0.040333       
0.027118         0.085905         0.042833       
0.018306         0.591025         0.312333       
0.386045         9.367654         6.298167       
0.079503         0.141645         0.110000       
0.059427         0.112295         0.084833       
0.036180         0.080880         0.057000       
0.021161         0.061205         0.039000       
0.012142         0.047530         0.027667       
0.008120         0.037920         0.021167       
0.014109         0.041115         0.025500       
0.032094         0.055375         0.042000       
0.048706         0.472425         0.245000       
0.058075         0.076850         0.069000       
0.028064         0.044022         0.037167       
0.030060         0.045080         0.038333       
0.033053         0.046195         0.040000       
0.036049         0.048252         0.042333       
0.020041         0.030367         0.024833       
0.012041         0.022367         0.016833       
0.008038         0.017350         0.012000       
0.007030         0.014480         0.010167       
0.008030         0.015480         0.010833       
0.017026         0.023545         0.019667       
0.058026         0.064545         0.060667       

 R-FLOW_1.txt
L95PPU             U95PPU         M95PPU
0.032365         0.333497         0.209072       
0.780245         6.545455         4.745000       
0.030242         0.455639         0.308072       
0.667838         3.402807         2.573817       
0.022679         0.149078         0.085960       
0.002372         0.115504         0.052626       
0.000393         0.096399         0.040500       
0.000331         0.082467         0.032947       
0.000291         0.072444         0.028130       
0.002172         0.069631         0.028983       
0.006074         0.066876         0.030336       
0.011526         0.065269         0.032877       
0.013463         0.067008         0.041037       
0.012788         0.106530         0.054152       
0.211995         2.492740         1.711300       
1.521955         4.113390         3.286834       
0.801752         1.631003         1.184050       
0.015549         0.807522         0.422272       
0.002526         0.625210         0.310799       
0.001446         0.540991         0.254582       
0.001278         0.477972         0.212165       
0.005254         0.429620         0.183777       
0.008485         0.384117         0.158749       
0.056337         1.829929         1.163485       
1.499587         6.698026         5.219500       
1.863208         9.867743         7.451167       
0.058363         0.814054         0.327520       
0.676463         1.980788         1.621833       
0.293586         0.588623         0.473233       
0.012444         0.249457         0.098230       
0.001920         0.209697         0.074035       
0.000768         0.182234         0.061146       
0.000651         0.160727         0.052440       
0.000591         0.143243         0.046151       
0.003615         0.131008         0.044142       
0.014393         0.126944         0.053132       
0.013793         0.490492         0.265706       
0.019779         1.135393         0.676805       
0.050476         1.916259         1.228352       
0.031836         0.527517         0.325027       
0.041561         0.763503         0.522062       
0.024262         0.260191         0.169445       
0.004379         0.067840         0.038591       
0.000300         0.054516         0.028414       
0.000188         0.046900         0.023653       
0.001088         0.043948         0.022650       
0.073116         2.327043         1.408532       
0.372575         1.156982         0.929267       
2.317642         4.018408         3.340333       
1.902465         3.443969         2.720500       
1.747263         2.892726         2.293833       
0.315156         2.006408         1.354917       
0.114000         1.554458         0.981283       
0.009440         1.229283         0.673663       
0.002899         1.071512         0.505304       
0.002520         0.942480         0.414367       
0.002232         0.834768         0.346029       
0.004309         0.743663         0.299753       
0.065447         2.316562         1.512682       
0.092152         0.624119         0.355475       
0.088895         0.544566         0.362552       
0.021060         0.477418         0.208595       
0.010847         0.419046         0.145796       
0.021313         0.772221         0.523948       
0.018063         0.339869         0.120100       
0.005159         0.288709         0.092005       
0.001010         0.248991         0.073783       
0.000866         0.215892         0.060820       
0.000891         0.192805         0.054101       
0.001623         0.174625         0.050208       
0.001682         0.154812         0.044231       
0.002300         0.137559         0.039560       
0.008267         0.127853         0.041629       
0.004638         0.110613         0.033829       
0.027389         0.171968         0.103277       
0.037216         0.402781         0.225077       
0.024692         0.199359         0.122773       
0.006582         0.071705         0.031711       
0.000274         0.054608         0.019969       
0.000178         0.044459         0.014908       
0.000217         0.040620         0.014111       
0.003374         0.042854         0.018434       
0.009435         0.044521         0.023099       
0.009216         0.040216         0.021542       
0.006914         0.034444         0.018095       
0.119083         3.252314         2.150492       
0.015677         0.109243         0.054392       
0.005623         0.034635         0.020433       
0.010763         0.409751         0.196804       
0.011743         0.042525         0.029415       
0.016993         0.449885         0.227213       
0.002562         0.039623         0.021347       
0.000494         0.031727         0.016510       
0.000237         0.030573         0.014246       
0.024553         0.055061         0.037505       
0.018850         0.048566         0.030238       
0.010849         0.042959         0.021887       
0.084996         5.669564         3.607367       
0.761465         4.559435         3.430000       
0.479311         1.079113         0.896933       
0.061225         0.345012         0.236305       
0.007479         0.289327         0.110301       
0.001823         0.249418         0.088010       
0.001407         0.218918         0.073932       
0.000775         0.192330         0.062268       
0.001632         0.172382         0.055418       
0.005449         0.156927         0.052247       
0.005460         0.139354         0.045976       
0.017866         0.135957         0.053273       
0.013722         0.118581         0.044780       
0.006532         0.099604         0.033774       
0.006003         0.088315         0.029695       
0.001355         0.073298         0.021377       
0.000117         0.058550         0.013969       
0.000100         0.049733         0.011015       
0.000086         0.042870         0.009333       
0.000079         0.039448         0.008896       
0.000153         0.036685         0.008866       
0.011370         0.046316         0.020840       
0.008729         0.039515         0.016987       
0.010715         0.037943         0.018020       
0.006362         0.289068         0.151567       
0.173248         4.318102         2.901667       
0.029351         0.059161         0.043990       
0.015730         0.040485         0.027645       
0.003953         0.024683         0.013481       
0.000054         0.013501         0.004768       
0.000019         0.009336         0.002468       
0.000018         0.008966         0.002437       
0.001540         0.013972         0.006686       
0.012755         0.023939         0.017363       
0.021097         0.216557         0.111692       
0.024706         0.033765         0.029963       
0.011341         0.019170         0.015810       
0.007513         0.014474         0.011396       
0.006868         0.013136         0.010179       
0.005420         0.011074         0.008256       
0.000004         0.001345         0.000507       
0.000000         0.000010         0.000002       
0.000000         0.000000         0.000000       
0.000000         0.000003         0.000000       
0.000006         0.001012         0.000315       
0.005475         0.008569         0.006666       
0.026132         0.029084         0.027277       

 R-EVAP_1.txt
L95PPU             U95PPU         M95PPU
0.000995         0.000995         0.000995       
0.001892         0.001895         0.001894       
0.004580         0.004581         0.004581       
0.007207         0.007211         0.007209       
0.010630         0.010630         0.010630       
0.014002         0.014274         0.014237       
0.009828         0.013793         0.012771       
0.006281         0.012221         0.010548       
0.004566         0.010218         0.008587       
0.004364         0.005754         0.005354       
0.003729         0.003729         0.003729       
0.001802         0.001802         0.001802       
0.001180         0.001180         0.001180       
0.002288         0.002288         0.002288       
0.003873         0.003875         0.003875       
0.007795         0.007800         0.007797       
0.009881         0.009888         0.009885       
0.013330         0.013339         0.013335       
0.013428         0.014432         0.014240       
0.008803         0.012735         0.011729       
0.006065         0.009751         0.008730       
0.004860         0.005441         0.005286       
0.003041         0.003043         0.003041       
0.001154         0.001155         0.001155       
0.000811         0.000812         0.000812       
0.001816         0.001820         0.001819       
0.003786         0.003788         0.003787       
0.007225         0.007228         0.007226       
0.008093         0.008096         0.008094       
0.012420         0.012420         0.012420       
0.012890         0.014110         0.013853       
0.008745         0.011521         0.010818       
0.006416         0.009138         0.008388       
0.004872         0.006193         0.005829       
0.003031         0.003074         0.003064       
0.001589         0.001589         0.001589       
0.001188         0.001188         0.001188       
0.002273         0.002274         0.002274       
0.004290         0.004293         0.004292       
0.007636         0.007637         0.007637       
0.009586         0.009589         0.009588       
0.012860         0.012869         0.012867       
0.013750         0.013769         0.013767       
0.010832         0.012334         0.011948       
0.007502         0.009998         0.009298       
0.005049         0.005797         0.005592       
0.001765         0.001766         0.001766       
0.000915         0.000915         0.000915       
0.001602         0.001603         0.001602       
0.002464         0.002466         0.002465       
0.004822         0.004825         0.004824       
0.008028         0.008038         0.008034       
0.010430         0.010439         0.010437       
0.012920         0.012929         0.012925       
0.010523         0.013462         0.012812       
0.007112         0.012161         0.010844       
0.005397         0.008910         0.008008       
0.005399         0.005509         0.005495       
0.002828         0.002830         0.002829       
0.001591         0.001592         0.001592       
0.001887         0.001888         0.001888       
0.003115         0.003116         0.003115       
0.005322         0.005324         0.005322       
0.007424         0.007428         0.007426       
0.010700         0.010709         0.010702       
0.012561         0.012683         0.012662       
0.010692         0.013509         0.012758       
0.006713         0.013068         0.011252       
0.005694         0.009524         0.008434       
0.005780         0.005799         0.005796       
0.003505         0.003505         0.003505       
0.001877         0.001877         0.001877       
0.001526         0.001526         0.001526       
0.002732         0.002732         0.002732       
0.003989         0.003989         0.003989       
0.006764         0.006766         0.006765       
0.010700         0.010700         0.010700       
0.013210         0.013248         0.013240       
0.010523         0.013756         0.012837       
0.006364         0.012888         0.010981       
0.005217         0.009704         0.008392       
0.005157         0.005466         0.005381       
0.002992         0.002992         0.002992       
0.002175         0.002175         0.002175       
0.001801         0.001801         0.001801       
0.001948         0.001950         0.001949       
0.004028         0.004028         0.004028       
0.008074         0.008223         0.008184       
0.010382         0.010645         0.010577       
0.013470         0.013470         0.013470       
0.013560         0.013560         0.013560       
0.012982         0.013273         0.013198       
0.008503         0.009198         0.009020       
0.005576         0.006228         0.006055       
0.002620         0.002620         0.002620       
0.001806         0.001806         0.001806       
0.000948         0.000948         0.000948       
0.001680         0.001684         0.001682       
0.004224         0.004227         0.004226       
0.007877         0.007880         0.007878       
0.010440         0.010440         0.010440       
0.014250         0.014250         0.014250       
0.012998         0.013946         0.013755       
0.011533         0.013166         0.012742       
0.007624         0.009666         0.009118       
0.005649         0.006147         0.006009       
0.003606         0.003606         0.003606       
0.002248         0.002248         0.002248       
0.001876         0.001876         0.001876       
0.003550         0.003550         0.003550       
0.005135         0.005135         0.005135       
0.008193         0.008193         0.008193       
0.010924         0.011809         0.011550       
0.007561         0.013757         0.011863       
0.005563         0.013090         0.010498       
0.005496         0.013161         0.010096       
0.003952         0.009185         0.007289       
0.003260         0.006283         0.005244       
0.002856         0.002856         0.002856       
0.001664         0.001664         0.001664       
0.001702         0.001702         0.001702       
0.002530         0.002530         0.002530       
0.004952         0.004955         0.004954       
0.008413         0.008413         0.008413       
0.011540         0.011540         0.011540       
0.013553         0.013957         0.013872       
0.009579         0.014621         0.013225       
0.005717         0.012636         0.010389       
0.003996         0.009332         0.007645       
0.004869         0.005113         0.005048       
0.002606         0.002606         0.002606       
0.001536         0.001536         0.001536       
0.001725         0.001725         0.001725       
0.003204         0.003204         0.003204       
0.006254         0.006254         0.006254       
0.008867         0.008867         0.008867       
0.011420         0.011448         0.011442       
0.009369         0.013271         0.011396       
0.005507         0.010156         0.007666       
0.003635         0.007851         0.005513       
0.003146         0.006964         0.004785       
0.003526         0.005869         0.004585       
0.002430         0.002621         0.002564       
0.001781         0.001781         0.001781       

 R-SED_OUT_1.txt
L95PPU             U95PPU         M95PPU
6.540000         2445.959961      1008.666687    
36082.699219     365539.312500    259423.328125  
184.350006       22982.300781     13751.666992   
39961.023438     243295.468750    176305.000000  
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.614700         383.163025       68.299995      
7.492500         2802.194824      972.850037     
6639.160156      109758.429688    71812.000000   
8428.877930      126348.289063    88652.164063   
475.125000       59707.375000     37306.667969   
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
15.457501        3854.069824      2218.833252    
60155.750000     241639.250000    189066.671875  
47805.726563     226792.781250    170345.000000  
3.445000         1288.430176      365.433350     
11241.849609     72559.148438     54530.000000   
213.075012       26776.425781     17984.166016   
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.045615         28.433352        5.068333       
21.600000        5385.600098      2712.833252    
105.075005       26198.701172     15213.166992   
335.625031       42176.875000     25915.833984   
106.650002       26591.400391     14637.683594   
287.175018       36088.324219     23337.000000   
25.533752        6366.414551      3413.333252    
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
34.046249        8488.865234      4797.816895    
122.517670       3523.477295      2502.885010    
10845.987305     124719.421875    88614.164063   
801.000061       100659.000000    66378.335938   
747.450073       93929.546875     58143.332031   
12.297500        4599.265137      1754.000000    
0.500100         311.728973       55.566666      
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
22.882502        5705.370605      3099.300049    
0.000000         0.000000         0.000000       
24.941250        6218.686035      2933.000000    
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
197.550003       49255.800781     27971.166016   
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
4.944376         2465.594971      640.833313     
79.425003        19803.300781     8963.000000    
51.600002        12865.600586     6008.500000    
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
7330.947754      197316.390625    131881.171875  
5.891251         2937.769775      717.666687     
0.000000         0.000000         0.000000       
57.924999        21663.951172     9470.166992    
0.000000         0.000000         0.000000       
9.873751         2461.855225      1157.233276    
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
1729.500122      217340.500000    135010.000000  
20974.025391     176062.468750    126968.335938  
512.700012       64429.300781     42708.332031   
17.883749        4459.015137      2187.000000    
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
67.725006        16886.101563     8284.000000    
13551.945313     484535.718750    316712.343750  
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
3.610000         1350.140137      565.713318     
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       
0.000000         0.000000         0.000000       

