0.1739	0.4458	0.1363	0.1248	0.002081	0.14	1.406	0.177	0.1984	0.4677	0.4492	0.6211	0.6066	1.802	0.4739	0.07787	0.00215	0.2981	0.1316	0.1973	0.2321	0.000401	0.00833	0.0299	0.2483	0.663	0.1641	0.1779	0.002158	0.1984	2.06	0.1916	0.2879	0.6743	0.6423	0.8728	0.875	2.561	0.6742	0.1105	0.002246	0.4262	0.187	0.2906	0.3254
0.1787	0.4544	0.1381	0.1273	0.002076	0.1436	1.419	0.1783	0.1992	0.4678	0.4479	0.5958	0.6206	1.81	0.4725	0.08013	0.00214	0.3042	0.1339	0.2005	0.2332	0.0004	0.009513	0.032	0.2553	0.6757	0.1662	0.1815	0.002153	0.2036	2.079	0.193	0.289	0.6745	0.6392	0.8457	0.8935	2.574	0.6716	0.1136	0.002234	0.4349	0.1903	0.2952	0.3269
0.183	0.4619	0.1396	0.1294	0.002072	0.1468	1.43	0.1793	0.1998	0.4676	0.4462	0.5948	0.625	1.818	0.4707	0.08203	0.002131	0.3098	0.1361	0.2035	0.2344	0.000399	0.01061	0.03387	0.2614	0.6867	0.1679	0.1846	0.002148	0.2082	2.095	0.1942	0.2899	0.6743	0.6369	0.8452	0.9015	2.586	0.6684	0.1163	0.002224	0.443	0.1933	0.2997	0.3286
0.1773	0.4518	0.1376	0.1265	0.002077	0.1425	1.415	0.1779	0.1989	0.4682	0.4493	0.5945	0.6186	1.807	0.4728	0.07945	0.002142	0.3023	0.1332	0.1995	0.2329	0.000399	0.009146	0.03137	0.2532	0.6719	0.1655	0.1805	0.002154	0.2021	2.073	0.1926	0.2887	0.6751	0.6411	0.8439	0.8909	2.57	0.6724	0.1127	0.002237	0.4323	0.1893	0.2938	0.3264
0.1694	0.4375	0.1347	0.1224	0.002086	0.1366	1.393	0.1757	0.1977	0.4683	0.452	0.6244	0.5979	1.797	0.473	0.07572	0.002159	0.2922	0.1294	0.1943	0.231	0.000402	0.007296	0.02797	0.2418	0.6509	0.1621	0.1745	0.002163	0.1935	2.041	0.1902	0.287	0.6753	0.6463	0.8857	0.8624	2.55	0.6771	0.1074	0.002256	0.4177	0.1837	0.2861	0.3238
0.1667	0.4326	0.1337	0.1209	0.002089	0.1346	1.385	0.175	0.1973	0.4683	0.4529	0.6239	0.5929	1.8	0.466	0.07441	0.002165	0.2886	0.128	0.1924	0.2303	0.000403	0.006711	0.02682	0.2379	0.6438	0.161	0.1725	0.002166	0.1906	2.03	0.1894	0.2864	0.6753	0.6475	0.886	0.855	2.55	0.6724	0.1055	0.002262	0.4126	0.1818	0.2833	0.3228
0.1638	0.4274	0.1326	0.1194	0.002091	0.1324	1.377	0.1741	0.1969	0.4685	0.4544	0.6232	0.5873	1.795	0.4667	0.073	0.002169	0.2847	0.1265	0.1904	0.2295	0.0004	0.006102	0.02559	0.2337	0.6361	0.1597	0.1703	0.002167	0.1874	2.018	0.1884	0.2858	0.6756	0.6495	0.8849	0.8473	2.553	0.6634	0.1035	0.002267	0.407	0.1796	0.2803	0.3218
0.1696	0.4378	0.1347	0.1224	0.002085	0.1367	1.394	0.1758	0.1977	0.4684	0.4521	0.6237	0.5982	1.796	0.4731	0.07578	0.002158	0.2923	0.1294	0.1943	0.231	0.000401	0.007317	0.02802	0.242	0.6512	0.1621	0.1746	0.002162	0.1936	2.042	0.1902	0.287	0.6754	0.6464	0.8842	0.8628	2.55	0.6766	0.1075	0.002255	0.418	0.1838	0.2862	0.3238
0.1686	0.436	0.1343	0.1219	0.002087	0.136	1.391	0.1755	0.1976	0.4687	0.4531	0.6238	0.5964	1.797	0.471	0.07532	0.002162	0.2911	0.129	0.1937	0.2308	0.000403	0.007111	0.02761	0.2406	0.6486	0.1617	0.1739	0.002164	0.1926	2.038	0.1899	0.2868	0.6758	0.6478	0.8848	0.8601	2.548	0.6773	0.1068	0.002259	0.4161	0.1831	0.2852	0.3235
0.1686	0.436	0.1343	0.1219	0.002087	0.136	1.391	0.1755	0.1976	0.4687	0.4531	0.6238	0.5964	1.797	0.471	0.07532	0.002162	0.2911	0.129	0.1937	0.2308	0.000403	0.007111	0.02761	0.2406	0.6486	0.1617	0.1739	0.002164	0.1926	2.038	0.1899	0.2868	0.6758	0.6478	0.8848	0.8601	2.548	0.6773	0.1068	0.002259	0.4161	0.1831	0.2852	0.3235
0.1558	0.4127	0.1301	0.1156	0.00222	0.1276	1.353	0.1722	0.1957	0.4694	0.4591	0.6222	0.5818	1.782	0.4716	0.06919	0.002309	0.2736	0.1223	0.1846	0.2277	0.000426	0.004788	0.02245	0.222	0.6144	0.1567	0.1648	0.002302	0.1802	1.983	0.1862	0.2842	0.6767	0.6563	0.8837	0.8375	2.534	0.6696	0.09795	0.002414	0.3911	0.1736	0.2717	0.3193
0.1569	0.4149	0.1303	0.1158	0.002098	0.1273	1.356	0.1721	0.196	0.4692	0.4585	0.6219	0.583	1.782	0.4716	0.06966	0.002184	0.2754	0.1229	0.1856	0.2277	0.000401	0.004854	0.02279	0.2237	0.6179	0.1569	0.1651	0.002175	0.1799	1.988	0.1862	0.2846	0.6765	0.6553	0.8832	0.8393	2.535	0.6696	0.09873	0.002284	0.3937	0.1745	0.2733	0.3193
0.1664	0.432	0.1336	0.1208	0.00209	0.1344	1.384	0.1749	0.1972	0.4685	0.4535	0.6241	0.5923	1.8	0.4655	0.07425	0.002167	0.2881	0.1278	0.1921	0.2302	0.000404	0.006642	0.02668	0.2374	0.6428	0.1608	0.1723	0.002167	0.1902	2.029	0.1893	0.2863	0.6755	0.6483	0.8863	0.8542	2.55	0.6713	0.1053	0.002264	0.4119	0.1815	0.2829	0.3227
0.1664	0.432	0.1336	0.1208	0.00209	0.1344	1.384	0.1749	0.1972	0.4685	0.4535	0.6241	0.5923	1.8	0.4655	0.07425	0.002167	0.2881	0.1278	0.1921	0.2302	0.000404	0.006642	0.02668	0.2374	0.6428	0.1608	0.1723	0.002167	0.1902	2.029	0.1893	0.2863	0.6755	0.6483	0.8863	0.8542	2.55	0.6713	0.1053	0.002264	0.4119	0.1815	0.2829	0.3227
0.1737	0.4451	0.1365	0.1251	0.002202	0.141	1.405	0.1772	0.1982	0.468	0.4498	0.6172	0.6063	1.803	0.4734	0.0778	0.002272	0.2975	0.1315	0.1969	0.2323	0.000426	0.008356	0.02988	0.2479	0.6618	0.1642	0.1783	0.002283	0.1996	2.059	0.1918	0.2876	0.6747	0.6433	0.8677	0.8753	2.563	0.6732	0.1103	0.002372	0.4252	0.1867	0.2899	0.3256
0.1737	0.4451	0.1365	0.1251	0.002202	0.141	1.405	0.1772	0.1982	0.468	0.4498	0.6172	0.6063	1.803	0.4734	0.0778	0.002272	0.2975	0.1315	0.1969	0.2323	0.000426	0.008356	0.02988	0.2479	0.6618	0.1642	0.1783	0.002283	0.1996	2.059	0.1918	0.2876	0.6747	0.6433	0.8677	0.8753	2.563	0.6732	0.1103	0.002372	0.4252	0.1867	0.2899	0.3256
0.1728	0.4434	0.1361	0.1246	0.002204	0.1403	1.403	0.177	0.198	0.4682	0.4506	0.6216	0.6045	1.801	0.4737	0.07736	0.002275	0.2963	0.131	0.1962	0.2321	0.000428	0.008146	0.02948	0.2465	0.6593	0.1638	0.1776	0.002286	0.1986	2.055	0.1916	0.2874	0.675	0.6444	0.8783	0.8719	2.561	0.6739	0.1097	0.002376	0.4235	0.186	0.2889	0.3253
0.1752	0.4478	0.137	0.1259	0.002201	0.1422	1.409	0.1777	0.1984	0.4679	0.4492	0.6077	0.6147	1.806	0.473	0.07852	0.002269	0.2994	0.1322	0.1979	0.2327	0.000426	0.008723	0.03054	0.2501	0.6659	0.1648	0.1794	0.002282	0.2013	2.065	0.1923	0.288	0.6745	0.642	0.8572	0.886	2.567	0.6727	0.1113	0.002369	0.428	0.1877	0.2914	0.3261
0.1762	0.4499	0.1372	0.126	0.00208	0.1418	1.412	0.1776	0.1988	0.4673	0.4472	0.6079	0.6157	1.805	0.4734	0.07896	0.002146	0.301	0.1328	0.1988	0.2327	0.000402	0.008891	0.03091	0.2517	0.6691	0.1651	0.1797	0.002156	0.2009	2.069	0.1923	0.2884	0.6737	0.6389	0.8588	0.889	2.567	0.6732	0.1121	0.002241	0.4305	0.1886	0.2929	0.3262
0.1667	0.4323	0.1339	0.1214	0.002211	0.1358	1.385	0.1753	0.1972	0.4681	0.4523	0.625	0.5931	1.801	0.4666	0.07447	0.002288	0.2884	0.128	0.1921	0.2306	0.00043	0.006811	0.02691	0.2378	0.6432	0.1612	0.173	0.002292	0.1921	2.03	0.1897	0.2862	0.6749	0.6467	0.8876	0.8552	2.551	0.673	0.1055	0.00239	0.4121	0.1817	0.2829	0.3232
0.1724	0.443	0.1358	0.124	0.002085	0.1389	1.401	0.1766	0.1981	0.4674	0.4485	0.6228	0.6036	1.799	0.4749	0.07716	0.002155	0.2962	0.1309	0.1963	0.2318	0.000405	0.007989	0.02927	0.2462	0.6589	0.1634	0.1768	0.002162	0.1968	2.054	0.1912	0.2876	0.6739	0.6415	0.8828	0.8707	2.557	0.6749	0.1095	0.002251	0.4234	0.1859	0.2891	0.3249
0.1619	0.4239	0.132	0.1184	0.002095	0.131	1.371	0.1736	0.1966	0.468	0.4535	0.6227	0.5883	1.791	0.4685	0.07207	0.002177	0.2822	0.1255	0.189	0.229	0.000406	0.005753	0.02482	0.2309	0.631	0.159	0.1689	0.002172	0.1853	2.01	0.1879	0.2855	0.6748	0.6483	0.8843	0.846	2.547	0.6651	0.1022	0.002275	0.4034	0.1782	0.2784	0.3212
0.1659	0.4311	0.1334	0.1205	0.002093	0.1341	1.383	0.1748	0.1972	0.4679	0.4517	0.6232	0.5914	1.799	0.4657	0.07403	0.002171	0.2876	0.1276	0.1918	0.2301	0.000409	0.006562	0.0265	0.2367	0.6416	0.1607	0.1719	0.00217	0.1897	2.026	0.1892	0.2862	0.6746	0.6457	0.8849	0.8528	2.552	0.6679	0.105	0.002268	0.4111	0.1812	0.2825	0.3226
0.1761	0.4495	0.1374	0.1264	0.002206	0.143	1.412	0.178	0.1986	0.4677	0.4479	0.603	0.6158	1.807	0.4727	0.07896	0.002275	0.3006	0.1327	0.1985	0.233	0.000439	0.008992	0.03098	0.2514	0.6682	0.1653	0.1802	0.002287	0.2024	2.068	0.1927	0.2882	0.6742	0.6398	0.8544	0.8875	2.569	0.6722	0.1119	0.002375	0.4297	0.1884	0.2922	0.3265
0.1794	0.4554	0.1384	0.1276	0.002083	0.1442	1.42	0.1786	0.1993	0.467	0.4454	0.5959	0.6213	1.811	0.472	0.08042	0.002149	0.305	0.1342	0.2008	0.2335	0.000415	0.009715	0.03231	0.2561	0.6771	0.1665	0.182	0.00216	0.2044	2.081	0.1933	0.2892	0.6733	0.6357	0.8459	0.8941	2.575	0.6709	0.114	0.002244	0.4361	0.1907	0.2958	0.3272
0.1845	0.4644	0.1405	0.1308	0.002197	0.1493	1.434	0.1802	0.2	0.4672	0.4442	0.5924	0.628	1.823	0.4677	0.0828	0.002257	0.3116	0.1368	0.2042	0.2352	0.000437	0.01116	0.0347	0.2635	0.6902	0.1689	0.1864	0.002278	0.2116	2.101	0.1951	0.2901	0.6735	0.6336	0.8433	0.9056	2.593	0.6659	0.1173	0.002355	0.4453	0.1943	0.3007	0.3295
0.1775	0.4521	0.1377	0.1266	0.002083	0.1428	1.415	0.178	0.199	0.4674	0.447	0.5948	0.6188	1.807	0.4726	0.07955	0.00215	0.3026	0.1333	0.1996	0.233	0.000411	0.00923	0.03148	0.2534	0.6723	0.1657	0.1806	0.00216	0.2023	2.074	0.1927	0.2887	0.6739	0.6379	0.8444	0.891	2.57	0.672	0.1129	0.002245	0.4327	0.1894	0.294	0.3266
0.1737	0.4453	0.1363	0.1247	0.002087	0.14	1.405	0.177	0.1983	0.4676	0.4486	0.6206	0.606	1.801	0.4741	0.07778	0.002157	0.2979	0.1315	0.1972	0.2321	0.000412	0.008319	0.02984	0.248	0.6623	0.164	0.1778	0.002164	0.1983	2.059	0.1916	0.2878	0.6743	0.6414	0.8794	0.8741	2.56	0.6744	0.1103	0.002253	0.4258	0.1868	0.2903	0.3254
0.1735	0.4448	0.1365	0.125	0.002207	0.141	1.405	0.1773	0.1982	0.4679	0.4492	0.6213	0.6059	1.802	0.4737	0.07773	0.002277	0.2973	0.1314	0.1968	0.2324	0.000435	0.008357	0.02984	0.2476	0.6614	0.1642	0.1782	0.002288	0.1996	2.058	0.1919	0.2876	0.6745	0.6424	0.8795	0.8739	2.562	0.6739	0.1102	0.002378	0.4249	0.1866	0.2897	0.3256
0.1679	0.4344	0.1343	0.122	0.002212	0.1367	1.389	0.1757	0.1973	0.4681	0.4516	0.6246	0.5951	1.799	0.4696	0.07502	0.002289	0.2899	0.1286	0.1929	0.2309	0.000435	0.007074	0.02741	0.2394	0.6462	0.1617	0.1739	0.002294	0.1934	2.035	0.1901	0.2865	0.6748	0.6458	0.887	0.8581	2.549	0.6766	0.1063	0.00239	0.4143	0.1825	0.284	0.3237
0.1667	0.4323	0.134	0.1214	0.002216	0.1359	1.385	0.1754	0.1972	0.4677	0.451	0.6249	0.593	1.801	0.4656	0.07449	0.002294	0.2885	0.128	0.1921	0.2307	0.000441	0.006857	0.02696	0.2378	0.6432	0.1613	0.1731	0.002298	0.1922	2.03	0.1898	0.2862	0.6743	0.6449	0.8875	0.8551	2.551	0.6725	0.1055	0.002397	0.4122	0.1817	0.2829	0.3233
0.184	0.4634	0.1403	0.1305	0.002198	0.1489	1.433	0.1801	0.1999	0.4665	0.4428	0.5959	0.627	1.822	0.4693	0.08254	0.002259	0.3109	0.1366	0.2039	0.2351	0.000438	0.01101	0.03444	0.2627	0.6887	0.1687	0.186	0.002279	0.211	2.099	0.195	0.2899	0.6726	0.6323	0.8469	0.9042	2.591	0.6665	0.117	0.002357	0.4444	0.1939	0.3002	0.3293
0.1789	0.4546	0.1382	0.1274	0.002084	0.1439	1.419	0.1784	0.1992	0.4664	0.4442	0.5963	0.6211	1.81	0.4723	0.08022	0.00215	0.3045	0.1341	0.2006	0.2334	0.000416	0.009605	0.03212	0.2555	0.676	0.1663	0.1817	0.002161	0.2039	2.079	0.1932	0.2891	0.6725	0.6339	0.8464	0.8941	2.574	0.6714	0.1138	0.002245	0.4353	0.1904	0.2954	0.3271
0.1789	0.4546	0.1382	0.1274	0.002084	0.1439	1.419	0.1784	0.1992	0.4664	0.4442	0.5963	0.6211	1.81	0.4723	0.08022	0.00215	0.3045	0.1341	0.2006	0.2334	0.000416	0.009605	0.03212	0.2555	0.676	0.1663	0.1817	0.002161	0.2039	2.079	0.1932	0.2891	0.6725	0.6339	0.8464	0.8941	2.574	0.6714	0.1138	0.002245	0.4353	0.1904	0.2954	0.3271
0.1758	0.4489	0.1373	0.1263	0.002207	0.1428	1.411	0.1779	0.1985	0.4672	0.4471	0.6057	0.6157	1.807	0.4727	0.07883	0.002277	0.3003	0.1326	0.1983	0.2329	0.000441	0.008922	0.03085	0.2509	0.6674	0.1652	0.1799	0.002289	0.2021	2.067	0.1926	0.2881	0.6735	0.6393	0.8525	0.8863	2.568	0.6723	0.1117	0.002377	0.4292	0.1882	0.292	0.3264
0.1789	0.4546	0.1383	0.1274	0.002086	0.144	1.419	0.1785	0.1992	0.4667	0.445	0.5967	0.621	1.81	0.4723	0.08024	0.002154	0.3045	0.1341	0.2006	0.2334	0.000421	0.009625	0.03214	0.2555	0.676	0.1663	0.1817	0.002163	0.204	2.079	0.1932	0.2891	0.6729	0.6351	0.8469	0.894	2.574	0.6713	0.1138	0.002249	0.4353	0.1904	0.2954	0.3271
0.1832	0.4621	0.1398	0.1296	0.002083	0.1472	1.43	0.1796	0.1999	0.4668	0.4438	0.5955	0.6254	1.819	0.4704	0.08217	0.002146	0.3102	0.1362	0.2036	0.2346	0.000421	0.01074	0.03402	0.2616	0.687	0.1681	0.1849	0.00216	0.2086	2.096	0.1945	0.29	0.673	0.6336	0.8462	0.9019	2.586	0.6667	0.1164	0.00224	0.4434	0.1935	0.2998	0.3288
